Date,Ecocash,Auction,Change,change_dc,pc_change
10/15/18,2.2,1,0.5,0.2941176471,29.41176471
10/25/18,1.8,1,-0.4,-0.1818181818,-18.18181818
10/31/18,2,1,0.2,0.1111111111,11.11111111
11/2/18,2,1,0,0,0
11/9/18,1.5,1,-0.5,-0.25,-25
11/12/18,2,1,0.5,0.3333333333,33.33333333
11/19/18,2.6,1,0.6,0.3,30
11/26/18,2.3,1,-0.3,-0.1153846154,-11.53846154
12/21/18,3.15,1,0.85,0.3695652174,36.95652174
1/4/19,3.06,1,-0.09,-0.02857142857,-2.857142857
1/7/19,3.02,1,-0.04,-0.01307189542,-1.307189542
1/8/19,3.02,1,0,0,0
1/9/19,3.02,1,0,0,0
1/10/19,3.11,1,0.09,0.0298013245,2.98013245
1/11/19,3.15,1,0.04,0.01286173633,1.286173633
1/14/19,3.19,1,0.04,0.0126984127,1.26984127
1/17/19,3.24,1,0.05,0.01567398119,1.567398119
1/21/19,3.29,1,0.05,0.01543209877,1.543209877
1/22/19,3.33,1,0.04,0.01215805471,1.215805471
1/23/19,3.38,1,0.05,0.01501501502,1.501501502
1/24/19,3.42,1,0.04,0.01183431953,1.183431953
1/25/19,3.47,1,0.05,0.01461988304,1.461988304
1/29/19,3.56,1,0.09,0.02593659942,2.593659942
1/30/19,3.6,1,0.04,0.01123595506,1.123595506
1/31/19,3.51,1,-0.09,-0.025,-2.5
2/1/19,3.51,1,0,0,0
2/4/19,3.47,1,-0.04,-0.0113960114,-1.13960114
2/5/19,3.56,1,0.09,0.02593659942,2.593659942
2/6/19,3.51,1,-0.05,-0.01404494382,-1.404494382
2/7/19,3.47,1,-0.04,-0.0113960114,-1.13960114
2/8/19,3.42,1,-0.05,-0.0144092219,-1.44092219
2/11/19,3.38,1,-0.04,-0.01169590643,-1.169590643
2/12/19,3.38,1,0,0,0
2/13/19,3.33,1,-0.05,-0.01479289941,-1.479289941
2/15/19,3.38,1,0.05,0.01501501502,1.501501502
2/18/19,3.33,1,-0.05,-0.01479289941,-1.479289941
2/19/19,3.38,1,0.05,0.01501501502,1.501501502
2/20/19,3.42,1,0.04,0.01183431953,1.183431953
2/22/19,3.24,1,-0.18,-0.05263157895,-5.263157895
2/25/19,3.19,1,-0.05,-0.01543209877,-1.543209877
2/26/19,3.15,2.5,-0.04,-0.01253918495,-1.253918495
2/27/19,3.15,2.5,0,0,0
2/28/19,3.11,2.5,-0.04,-0.0126984127,-1.26984127
3/1/19,3.15,2.5,0.04,0.01286173633,1.286173633
3/2/19,332.5,2.5,329.35,104.5555556,10455.55556
3/3/19,332.5,2.5,0,0,0
3/4/19,3.15,2.5,-329.35,-0.9905263158,-99.05263158
3/5/19,3.19,2.5,0.04,0.0126984127,1.26984127
3/6/19,3.19,2.5,0,0,0
3/7/19,3.24,2.5,0.05,0.01567398119,1.567398119
3/8/19,3.24,2.51,0,0,0
3/11/19,3.19,2.54,-0.05,-0.01543209877,-1.543209877
3/12/19,3.19,2.54,0,0,0
3/13/19,3.19,2.6,0,0,0
3/14/19,3.24,2.71,0.05,0.01567398119,1.567398119
3/15/19,3.29,2.71,0.05,0.01543209877,1.543209877
3/18/19,3.29,2.75,0,0,0
3/19/19,3.33,2.77,0.04,0.01215805471,1.215805471
3/20/19,3.33,2.77,0,0,0
3/21/19,3.38,2.85,0.05,0.01501501502,1.501501502
3/22/19,3.38,2.93,0,0,0
3/25/19,3.33,2.95,-0.05,-0.01479289941,-1.479289941
3/26/19,3.42,2.95,0.09,0.02702702703,2.702702703
3/27/19,3.69,2.96,0.27,0.07894736842,7.894736842
3/28/19,3.78,2.98,0.09,0.0243902439,2.43902439
3/29/19,3.78,3.01,0,0,0
4/1/19,3.83,3.01,0.05,0.01322751323,1.322751323
4/2/19,4.04,3.02,0.21,0.05483028721,5.483028721
4/3/19,4.08,3.02,0.04,0.009900990099,0.9900990099
4/4/19,4.32,3.06,0.24,0.05882352941,5.882352941
4/5/19,3.99,3.06,-0.33,-0.07638888889,-7.638888889
4/6/19,4.2,3.06,0.21,0.05263157895,5.263157895
4/7/19,3.99,3.06,-0.21,-0.05,-5
4/8/19,4.27,3.09,0.28,0.0701754386,7.01754386
4/9/19,4.04,3.11,-0.23,-0.05386416862,-5.386416862
4/10/19,4.32,3.13,0.28,0.06930693069,6.930693069
4/11/19,4.37,3.13,0.05,0.01157407407,1.157407407
4/12/19,4.66,3.14,0.29,0.06636155606,6.636155606
4/13/19,4.66,3.14,0,0,0
4/14/19,4.66,3.14,0,0,0
4/15/19,4.66,3.16,0,0,0
4/16/19,4.7,3.18,0.04,0.008583690987,0.8583690987
4/17/19,4.56,3.18,-0.14,-0.02978723404,-2.978723404
4/18/19,4.56,3.18,0,0,0
4/19/19,4.56,3.18,0,0,0
4/20/19,4.56,3.18,0,0,0
4/21/19,4.56,3.18,0,0,0
4/22/19,4.56,3.18,0,0,0
4/23/19,4.61,3.19,0.05,0.01096491228,1.096491228
4/24/19,4.66,3.21,0.05,0.01084598698,1.084598698
4/25/19,4.7,3.23,0.04,0.008583690987,0.8583690987
4/26/19,4.7,3.23,0,0,0
4/27/19,4.7,3.23,0,0,0
4/28/19,4.7,3.23,0,0,0
4/29/19,4.66,3.25,-0.04,-0.008510638298,-0.8510638298
4/30/19,4.61,3.25,-0.05,-0.01072961373,-1.072961373
5/1/19,4.85,3.25,0.24,0.05206073753,5.206073753
5/2/19,4.56,3.26,-0.29,-0.05979381443,-5.979381443
5/3/19,4.61,3.26,0.05,0.01096491228,1.096491228
5/4/19,4.61,3.26,0,0,0
5/5/19,4.61,3.26,0,0,0
5/6/19,4.66,3.29,0.05,0.01084598698,1.084598698
5/7/19,4.66,3.29,0,0,0
5/8/19,4.7,3.3,0.04,0.008583690987,0.8583690987
5/9/19,4.56,3.3,-0.14,-0.02978723404,-2.978723404
5/10/19,4.66,3.3,0.1,0.02192982456,2.192982456
5/11/19,4.9,3.3,0.24,0.05150214592,5.150214592
5/12/19,4.9,3.3,0,0,0
5/13/19,4.68,3.33,-0.22,-0.04489795918,-4.489795918
5/14/19,4.94,3.33,0.26,0.05555555556,5.555555556
5/15/19,5.22,3.38,0.28,0.05668016194,5.668016194
5/16/19,5.51,3.44,0.29,0.05555555556,5.555555556
5/17/19,5.84,3.44,0.33,0.05989110708,5.989110708
5/18/19,6.15,3.44,0.31,0.05308219178,5.308219178
5/19/19,6.15,3.44,0,0,0
5/20/19,5.13,3.48,-1.02,-0.1658536585,-16.58536585
5/21/19,5.61,3.48,0.48,0.09356725146,9.356725146
5/22/19,6.55,4.54,0.94,0.1675579323,16.75579323
5/23/19,6.84,4.68,0.29,0.04427480916,4.427480916
5/24/19,6.65,4.76,-0.19,-0.02777777778,-2.777777778
5/25/19,6.65,4.76,0,0,0
5/26/19,6.65,4.76,0,0,0
5/27/19,6.93,4.95,0.28,0.04210526316,4.210526316
5/28/19,7.13,5.07,0.2,0.02886002886,2.886002886
5/29/19,7.13,5.16,0,0,0
5/30/19,7.03,5.22,-0.1,-0.01402524544,-1.402524544
5/31/19,6.93,5.26,-0.1,-0.01422475107,-1.422475107
6/1/19,7.3,5.26,0.37,0.05339105339,5.339105339
6/2/19,7.3,5.26,0,0,0
6/3/19,7.13,5.41,-0.17,-0.02328767123,-2.328767123
6/4/19,7.41,5.51,0.28,0.03927068724,3.927068724
6/5/19,7.5,5.59,0.09,0.01214574899,1.214574899
6/6/19,7.5,5.64,0,0,0
6/7/19,7.6,5.73,0.1,0.01333333333,1.333333333
6/8/19,7.6,5.73,0,0,0
6/9/19,7.6,5.73,0,0,0
6/10/19,7.79,5.8,0.19,0.025,2.5
6/11/19,7.98,5.86,0.19,0.0243902439,2.43902439
6/12/19,8.07,5.88,0.09,0.01127819549,1.127819549
6/13/19,8.26,5.91,0.19,0.02354399009,2.354399009
6/14/19,8.36,6,0.1,0.01210653753,1.210653753
6/15/19,8.36,6,0,0,0
6/16/19,8.36,6,0,0,0
6/17/19,8.55,6.08,0.19,0.02272727273,2.272727273
6/18/19,9.03,6.12,0.48,0.05614035088,5.614035088
6/19/19,9.69,6.12,0.66,0.073089701,7.3089701
6/20/19,10.92,6.17,1.23,0.1269349845,12.69349845
6/21/19,11.59,6.28,0.67,0.06135531136,6.135531136
6/22/19,11.59,6.28,0,0,0
6/23/19,11.59,6.28,0,0,0
6/24/19,12.82,6.32,1.23,0.1061259707,10.61259707
6/25/19,11.88,6.31,-0.94,-0.07332293292,-7.332293292
6/26/19,10.92,6.36,-0.96,-0.08080808081,-8.080808081
6/27/19,10.45,6.54,-0.47,-0.04304029304,-4.304029304
6/28/19,9,6.54,-1.45,-0.1387559809,-13.87559809
6/29/19,9,6.54,0,0,0
6/30/19,9,6.54,0,0,0
7/1/19,8.46,7.24,-0.54,-0.06,-6
7/2/19,8.79,7.8,0.33,0.0390070922,3.90070922
7/3/19,9.5,8.39,0.71,0.08077360637,8.077360637
7/4/19,9.79,8.58,0.29,0.03052631579,3.052631579
7/5/19,9.79,8.68,0,0,0
7/6/19,9.79,8.68,0,0,0
7/7/19,9.79,8.68,0,0,0
7/8/19,10.45,8.68,0.66,0.06741573034,6.741573034
7/9/19,10.73,8.61,0.28,0.02679425837,2.679425837
7/10/19,10.45,8.67,-0.28,-0.02609506058,-2.609506058
7/11/19,10.26,8.71,-0.19,-0.01818181818,-1.818181818
7/12/19,10.16,8.74,-0.1,-0.009746588694,-0.9746588694
7/13/19,10.16,8.74,0,0,0
7/14/19,10.16,8.74,0,0,0
7/15/19,9.88,8.77,-0.28,-0.02755905512,-2.755905512
7/16/19,9.69,8.82,-0.19,-0.01923076923,-1.923076923
7/17/19,9.79,8.83,0.1,0.01031991744,1.031991744
7/18/19,9.88,8.85,0.09,0.009193054137,0.9193054137
7/19/19,9.79,8.86,-0.09,-0.009109311741,-0.9109311741
7/20/19,9.79,8.86,0,0,0
7/21/19,9.79,8.86,0,0,0
7/22/19,9.69,8.88,-0.1,-0.0102145046,-1.02145046
7/23/19,9.69,8.89,0,0,0
7/24/19,9.79,8.9,0.1,0.01031991744,1.031991744
7/25/19,9.88,8.89,0.09,0.009193054137,0.9193054137
7/26/19,9.97,8.9,0.09,0.009109311741,0.9109311741
7/27/19,9.97,8.9,0,0,0
7/28/19,9.97,8.9,0,0,0
7/29/19,10.07,8.99,0.1,0.01003009027,1.003009027
7/30/19,10.07,9.09,0,0,0
7/31/19,10.12,9.18,0.05,0.004965243297,0.4965243297
8/1/19,10.12,9.22,0,0,0
8/2/19,10.16,9.28,0.04,0.00395256917,0.395256917
8/3/19,10.16,9.28,0,0,0
8/4/19,10.16,9.28,0,0,0
8/5/19,10.21,9.4,0.05,0.004921259843,0.4921259843
8/6/19,10.26,9.51,0.05,0.004897159647,0.4897159647
8/7/19,10.45,9.61,0.19,0.01851851852,1.851851852
8/8/19,10.54,9.71,0.09,0.008612440191,0.8612440191
8/9/19,10.45,9.79,-0.09,-0.008538899431,-0.8538899431
8/10/19,10.45,9.79,0,0,0
8/11/19,11,9.79,0.55,0.05263157895,5.263157895
8/12/19,10.45,9.79,-0.55,-0.05,-5
8/13/19,11,9.79,0.55,0.05263157895,5.263157895
8/14/19,10.45,9.89,-0.55,-0.05,-5
8/15/19,10.36,9.89,-0.09,-0.008612440191,-0.8612440191
8/16/19,10.54,10.04,0.18,0.01737451737,1.737451737
8/17/19,10.54,10.04,0,0,0
8/18/19,10.54,10.04,0,0,0
8/19/19,10.64,10.08,0.1,0.009487666034,0.9487666034
8/20/19,10.64,10.12,0,0,0
8/21/19,10.69,10.17,0.05,0.00469924812,0.469924812
8/22/19,10.69,10.24,0,0,0
8/23/19,10.73,10.28,0.04,0.00374181478,0.374181478
8/24/19,10.73,10.28,0,0,0
8/25/19,10.73,10.28,0,0,0
8/26/19,10.73,10.35,0,0,0
8/27/19,10.78,10.39,0.05,0.004659832246,0.4659832246
8/28/19,10.92,10.51,0.14,0.01298701299,1.298701299
8/29/19,11.02,10.61,0.1,0.009157509158,0.9157509158
8/30/19,11.78,10.71,0.76,0.06896551724,6.896551724
8/31/19,11.78,10.71,0,0,0
9/1/19,11.78,10.71,0,0,0
9/2/19,11.88,10.83,0.1,0.008488964346,0.8488964346
9/3/19,12.16,10.96,0.28,0.02356902357,2.356902357
9/4/19,12.73,11.02,0.57,0.046875,4.6875
9/5/19,13.68,11.11,0.95,0.07462686567,7.462686567
9/6/19,13.96,11.17,0.28,0.02046783626,2.046783626
9/7/19,13.96,11.17,0,0,0
9/8/19,13.96,11.17,0,0,0
9/9/19,14.06,11.26,0.1,0.007163323782,0.7163323782
9/10/19,14.15,11.6,0.09,0.00640113798,0.640113798
9/11/19,14.25,11.99,0.1,0.007067137809,0.7067137809
9/12/19,14.44,12.4,0.19,0.01333333333,1.333333333
9/13/19,15.01,12.88,0.57,0.03947368421,3.947368421
9/14/19,15.01,12.88,0,0,0
9/15/19,15.01,12.88,0,0,0
9/16/19,15.39,13.18,0.38,0.0253164557,2.53164557
9/17/19,15.77,13.51,0.38,0.02469135802,2.469135802
9/18/19,17.57,13.85,1.8,0.1141407736,11.41407736
9/19/19,18.71,14.12,1.14,0.06488332385,6.488332385
9/20/19,19.47,14.43,0.76,0.04061998931,4.061998931
9/21/19,19.47,14.43,0,0,0
9/22/19,19.47,14.43,0,0,0
9/23/19,17.1,14.91,-2.37,-0.1217257319,-12.17257319
9/24/19,16.63,14.82,-0.47,-0.02748538012,-2.748538012
9/25/19,17.1,14.91,0.47,0.02826217679,2.826217679
9/26/19,17.57,15.09,0.47,0.02748538012,2.748538012
9/27/19,18.05,15.16,0.48,0.02731929425,2.731929425
9/28/19,18.05,15.16,0,0,0
9/29/19,18.05,15.16,0,0,0
9/30/19,18.05,15.19,0,0,0
10/1/19,17.57,15.29,-0.48,-0.02659279778,-2.659279778
10/2/19,17.76,15.24,0.19,0.01081388731,1.081388731
10/3/19,17.29,15.25,-0.47,-0.02646396396,-2.646396396
10/4/19,17.1,15.26,-0.19,-0.01098901099,-1.098901099
10/5/19,17.1,15.26,0,0,0
10/6/19,17.1,15.26,0,0,0
10/7/19,17.1,15.27,0,0,0
10/8/19,17.1,15.27,0,0,0
10/9/19,17.29,15.29,0.19,0.01111111111,1.111111111
10/10/19,17.57,15.3,0.28,0.01619433198,1.619433198
10/11/19,18.05,15.3,0.48,0.02731929425,2.731929425
10/12/19,18.05,15.3,0,0,0
10/13/19,18.05,15.3,0,0,0
10/14/19,18.14,15.33,0.09,0.004986149584,0.4986149584
10/15/19,18.14,15.35,0,0,0
10/16/19,18.52,15.37,0.38,0.02094818082,2.094818082
10/17/19,19,15.39,0.48,0.02591792657,2.591792657
10/18/19,19.47,15.44,0.47,0.02473684211,2.473684211
10/19/19,19.47,15.44,0,0,0
10/20/19,19.47,15.44,0,0,0
10/21/19,19.19,15.48,-0.28,-0.01438109913,-1.438109913
10/22/19,19.29,15.51,0.1,0.005211047421,0.5211047421
10/23/19,19.47,15.54,0.18,0.00933125972,0.933125972
10/24/19,19.95,15.57,0.48,0.02465331279,2.465331279
10/25/19,19.95,15.57,0,0,0
10/26/19,19.95,15.57,0,0,0
10/27/19,19.95,15.57,0,0,0
10/28/19,20.14,15.59,0.19,0.009523809524,0.9523809524
10/29/19,20.23,15.62,0.09,0.004468718967,0.4468718967
10/30/19,20.23,15.64,0,0,0
10/31/19,20.14,15.67,-0.09,-0.004448838359,-0.4448838359
11/1/19,20.14,15.67,0,0,0
11/2/19,20.14,15.67,0,0,0
11/3/19,20.14,15.67,0,0,0
11/4/19,18.9,15.73,-1.24,-0.06156901688,-6.156901688
11/5/19,18.9,15.77,0,0,0
11/6/19,19.76,15.77,0.86,0.0455026455,4.55026455
11/7/19,20.05,15.83,0.29,0.01467611336,1.467611336
11/8/19,20.23,15.85,0.18,0.00897755611,0.897755611
11/9/19,20.23,15.85,0,0,0
11/10/19,20.23,15.85,0,0,0
11/11/19,19.47,15.85,-0.76,-0.03756796836,-3.756796836
11/12/19,19.47,15.87,0,0,0
11/13/19,20.05,15.9,0.58,0.02978941962,2.978941962
11/14/19,20.23,15.93,0.18,0.00897755611,0.897755611
11/15/19,20.9,15.96,0.67,0.03311913,3.311913
11/16/19,20.9,15.96,0,0,0
11/17/19,20.9,15.96,0,0,0
11/18/19,21.09,15.97,0.19,0.009090909091,0.9090909091
11/19/19,21.09,16.02,0,0,0
11/20/19,21.18,16.05,0.09,0.00426742532,0.426742532
11/21/19,21.18,16.07,0,0,0
11/22/19,21.18,16.1,0,0,0
11/23/19,21.18,16.1,0,0,0
11/24/19,21.18,16.1,0,0,0
11/25/19,21.18,16.13,0,0,0
11/26/19,21.38,16.16,0.2,0.009442870633,0.9442870633
11/27/19,21.85,16.17,0.47,0.02198316183,2.198316183
11/28/19,22.04,16.22,0.19,0.008695652174,0.8695652174
11/29/19,22.32,16.25,0.28,0.01270417423,1.270417423
11/30/19,22.32,16.25,0,0,0
12/1/19,22.32,16.25,0,0,0
12/2/19,22.42,16.29,0.1,0.004480286738,0.4480286738
12/3/19,22.42,16.31,0,0,0
12/4/19,22.13,16.33,-0.29,-0.01293487957,-1.293487957
12/5/19,22.04,16.36,-0.09,-0.004066877542,-0.4066877542
12/6/19,22.13,16.38,0.09,0.004083484574,0.4083484574
12/7/19,22.13,16.38,0,0,0
12/8/19,22.13,16.38,0,0,0
12/9/19,21.75,16.41,-0.38,-0.01717126073,-1.717126073
12/10/19,21.85,16.44,0.1,0.004597701149,0.4597701149
12/11/19,21.95,16.48,0.1,0.004576659039,0.4576659039
12/12/19,21.66,16.51,-0.29,-0.0132118451,-1.32118451
12/13/19,21.66,16.54,0,0,0
12/14/19,21.66,16.54,0,0,0
12/15/19,21.66,16.54,0,0,0
12/16/19,21.66,16.57,0,0,0
12/17/19,21.75,16.58,0.09,0.004155124654,0.4155124654
12/18/19,21.85,16.6,0.1,0.004597701149,0.4597701149
12/19/19,21.95,16.61,0.1,0.004576659039,0.4576659039
12/20/19,21.95,16.65,0,0,0
12/21/19,21.95,16.65,0,0,0
12/22/19,21.95,16.65,0,0,0
12/23/19,21.95,16.65,0,0,0
12/24/19,21.66,16.68,-0.29,-0.0132118451,-1.32118451
12/25/19,21.66,16.68,0,0,0
12/26/19,21.66,16.68,0,0,0
12/27/19,21.66,16.7,0,0,0
12/28/19,21.66,16.7,0,0,0
12/29/19,21.66,16.7,0,0,0
12/30/19,21.56,16.73,-0.1,-0.004616805171,-0.4616805171
12/31/19,21.56,16.73,0,0,0
1/1/20,21.56,16.73,0,0,0
1/2/20,21.66,16.8,0.1,0.004638218924,0.4638218924
1/3/20,21.66,16.83,0,0,0
1/4/20,21.66,16.83,0,0,0
1/5/20,21.66,16.83,0,0,0
1/6/20,21.75,16.85,0.09,0.004155124654,0.4155124654
1/7/20,21.85,16.88,0.1,0.004597701149,0.4597701149
1/8/20,22.23,16.91,0.38,0.01739130435,1.739130435
1/9/20,22.32,16.94,0.09,0.004048582996,0.4048582996
1/10/20,22.51,16.97,0.19,0.008512544803,0.8512544803
1/11/20,22.51,16.97,0,0,0
1/12/20,22.51,16.97,0,0,0
1/13/20,22.51,17,0,0,0
1/14/20,22.32,17.03,-0.19,-0.008440693025,-0.8440693025
1/15/20,22.42,17.06,0.1,0.004480286738,0.4480286738
1/16/20,22.7,17.1,0.28,0.01248884924,1.248884924
1/17/20,22.7,17.12,0,0,0
1/18/20,22.7,17.12,0,0,0
1/19/20,22.7,17.12,0,0,0
1/20/20,22.51,17.14,-0.19,-0.008370044053,-0.8370044053
1/21/20,22.89,17.17,0.38,0.01688138605,1.688138605
1/22/20,23.09,17.19,0.2,0.00873743993,0.873743993
1/23/20,23.75,17.22,0.66,0.02858380251,2.858380251
1/24/20,24.22,17.24,0.47,0.01978947368,1.978947368
1/25/20,24.22,17.24,0,0,0
1/26/20,24.22,17.24,0,0,0
1/27/20,23.37,17.26,-0.85,-0.03509496284,-3.509496284
1/28/20,23.37,17.28,0,0,0
1/29/20,23.46,17.31,0.09,0.003851091142,0.3851091142
1/30/20,23.27,17.34,-0.19,-0.008098891731,-0.8098891731
1/31/20,23.75,17.35,0.48,0.02062741728,2.062741728
2/1/20,23.75,17.35,0,0,0
2/2/20,23.75,17.35,0,0,0
2/3/20,23.37,17.38,-0.38,-0.016,-1.6
2/4/20,23.46,17.41,0.09,0.003851091142,0.3851091142
2/5/20,23.75,17.44,0.29,0.01236146633,1.236146633
2/6/20,24.22,17.47,0.47,0.01978947368,1.978947368
2/7/20,24.32,17.5,0.1,0.004128819158,0.4128819158
2/8/20,24.32,17.5,0,0,0
2/9/20,24.32,17.5,0,0,0
2/10/20,24.7,17.54,0.38,0.015625,1.5625
2/11/20,24.7,17.58,0,0,0
2/12/20,25.65,17.63,0.95,0.03846153846,3.846153846
2/13/20,26.22,17.67,0.57,0.02222222222,2.222222222
2/14/20,27.07,17.7,0.85,0.03241800153,3.241800153
2/15/20,27.07,17.7,0,0,0
2/16/20,27.07,17.7,0,0,0
2/17/20,27.26,17.74,0.19,0.007018840044,0.7018840044
2/18/20,27.26,17.74,0,0,0
2/19/20,27.17,17.77,-0.09,-0.003301540719,-0.3301540719
2/20/20,27.17,17.81,0,0,0
2/21/20,27.17,17.81,0,0,0
2/22/20,27.17,17.81,0,0,0
2/23/20,27.17,17.81,0,0,0
2/24/20,27.26,17.85,0.09,0.003312476997,0.3312476997
2/25/20,27.26,17.87,0,0,0
2/26/20,27.17,17.9,-0.09,-0.003301540719,-0.3301540719
2/27/20,28.4,17.93,1.23,0.04527051895,4.527051895
2/28/20,29.45,17.95,1.05,0.03697183099,3.697183099
2/29/20,29.45,17.95,0,0,0
3/1/20,29.45,17.95,0,0,0
3/2/20,29.26,17.99,-0.19,-0.006451612903,-0.6451612903
3/3/20,29.92,18.04,0.66,0.02255639098,2.255639098
3/4/20,30.88,18.07,0.96,0.0320855615,3.20855615
3/5/20,32.3,18.11,1.42,0.04598445596,4.598445596
3/6/20,33.25,18.15,0.95,0.02941176471,2.941176471
3/7/20,33.25,18.15,0,0,0
3/8/20,33.25,18.15,0,0,0
3/9/20,33.73,18.19,0.48,0.01443609023,1.443609023
3/10/20,36.1,18.22,2.37,0.07026386007,7.026386007
3/11/20,38.95,18.26,2.85,0.07894736842,7.894736842
3/12/20,39.42,18.36,0.47,0.01206675225,1.206675225
3/13/20,39.9,18.39,0.48,0.01217656012,1.217656012
3/14/20,39.9,18.39,0,0,0
3/15/20,39.9,18.39,0,0,0
3/16/20,40.38,18.42,0.48,0.01203007519,1.203007519
3/17/20,41.42,18.45,1.04,0.02575532442,2.575532442
3/18/20,41.99,23.49,0.57,0.01376146789,1.376146789
3/19/20,41.99,24.57,0,0,0
3/20/20,42.08,24.9,0.09,0.002143367468,0.2143367468
3/21/20,42.08,24.9,0,0,0
3/22/20,42.08,24.9,0,0,0
3/23/20,42.27,25.21,0.19,0.004515209125,0.4515209125
3/24/20,42.75,25.53,0.48,0.01135557133,1.135557133
3/25/20,42.56,25.88,-0.19,-0.004444444444,-0.4444444444
3/26/20,42.56,26.11,0,0,0
3/27/20,41.32,25,-1.24,-0.02913533835,-2.913533835
3/28/20,41.32,25,0,0,0
3/29/20,41.32,25,0,0,0
3/30/20,37.05,25,-4.27,-0.103339787,-10.3339787
3/31/20,36.57,25,-0.48,-0.01295546559,-1.295546559
4/1/20,36.57,25,0,0,0
4/2/20,37.05,25,0.48,0.01312551272,1.312551272
4/3/20,38.48,25,1.43,0.03859649123,3.859649123
4/4/20,38.48,25,0,0,0
4/5/20,38.48,25,0,0,0
4/6/20,42.27,25,3.79,0.09849272349,9.849272349
4/7/20,42.75,25,0.48,0.01135557133,1.135557133
4/8/20,44.65,25,1.9,0.04444444444,4.444444444
4/9/20,46.55,25,1.9,0.04255319149,4.255319149
4/10/20,45.6,25,-0.95,-0.02040816327,-2.040816327
4/11/20,45.6,25,0,0,0
